review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R24MVY0N6OV14Y,B099TJGJ91,5.0 out of 5 stars It sounds so good!!!,Stacey,5,"I had a 10+ year old Bluetooth speaker that was slowly dying, so I bought this one on Prime Day. Let me tell you, it is LOUD, has great sound, bass, it's portable, and easy to connect to my iPhone. The battery charges fast, and it stays charged for days of use. I LOVE IT.","Reviewed in the United States July 29, 2024",AGTMOFOWIWGMDQZA7YGTULRSRREQ,True,0,Color: Stone Blue
R1N3FUL4C0AV4T,B099TJGJ91,4.0 out of 5 stars 6always loved Bose products,Joyce Trawick,4,7/3/24 My Bose Sound link speaker was delivered today!! Just in time for the 4th of July picnics and outdoor music. I owned a Bose Soundlink I for years unfortunately it was locked in a hot car for 3 door before I realized I had left it there and it played a short whiel and died. I just got this one and the sound is even better!! It's a compact size and I chose the dark green color( something different from my white one) I listen to a lot of Biblical recordings and through the speaker it gives it a fantastic voice and musical entertainment. The price seems reasonable compared to other potable speakers and I am putting o n the list for possible Xmas gifts.,"Reviewed in the United States July 4, 2024",AE7Z2L3KR5TQYFLXUB5HNUQATTPA,True,1,Color: Green
R31VXS0LCBX2VQ,B099TJGJ91,5.0 out of 5 stars Good product,Strike Force,5,Bought this to replace some lesser quality speakers. Like the rich sound but really like that it tells you how much battery is left every time you turn it on. Also hooks up to multiple devices - iPad and iPhone at the same time.,"Reviewed in the United States August 2, 2024",AFACDOCIHBPF2CCHI3YWGLU6CIVA,True,1,Color: White Smoke
R28RGIKH8MCCHU,B099TJGJ91,5.0 out of 5 stars Husband loves it,Sharon in North Dakota,5,"I got this for my husband, as his tractor's radio quit working. He spends long hours working, so it helps him to have something to listen to. He loves this speaker, it sounds great and is very easy to operate. Happy Hubby!","Reviewed in the United States August 3, 2024",AGBPHCZXHLXPDMGDXGO35UATCTHA,True,0,Color: Black
R293ZXMMJOFKV4,B099TJGJ91,5.0 out of 5 stars The sound of Bose,Florence Campbell,5,I bought this speaker to use in my home. The great thing about it is that it’s blue toothed to my phone. The sound is very clear in a small places. I’m glad I made this purchase.,"Reviewed in the United States August 3, 2024",AEOQSEHUYNW3VUOG35PNSEE3LIGA,True,0,Color: Stone Blue
R2V79BVI4UTYHX,B099TJGJ91,5.0 out of 5 stars Great sound!,DublinOH,5,"Great sound for a small unit. Like that it is waterproof and very portable. We are remodeling our master bath, and it will be nice to have quality sound while I soak in the new jetted tub!","Reviewed in the United States August 3, 2024",AFO5XCK5RD6ELA5AFI2BNMUY6LJA,True,0,Color: White Smoke
R1J9HE7WRB1YJG,B099TJGJ91,5.0 out of 5 stars I know that Bose products are known for quality and fidelity,Loanshark,5,"I know the reputation of Bose products, but quite frankly wasn't expecting this to be as good as it really is for the low price. It is solidly built and the sound and fidelity are truely amazing.","Reviewed in the United States August 5, 2024",AGPDKKWLFNWSCBHYTW6DP2KTRJFA,True,0,Color: Black
R29T6Q73DL97GO,B099TJGJ91,4.0 out of 5 stars Less sturdy than the SoundLink mini II,Laura Lynn,4,"I'm not sure why but the engineers gave this little speaker feet instead of a sturdy base. I'm a klutz and I expect I'll knock this over or to the ground at any point. Does not seem sturdy in that capacity. Otherwise it's a thick and dense little speaker.Functions as it's supposed to. Charged well when I got it. I can hear it from the other room when I walk away and it's got a nice clear quality to the speaker so far. The charging cord that came with it was quite short but functional. The speaker and instructions are insistent about downloading a useless connection application. Seems like another way to advertise more speakers or to sell user data. It was irritating enough, I almost rated this less because of it.Speaker will not connect to my phone via Bluetooth unless I allow the speaker access to contact information. What a dubious and unwanted feature. Also almost rated less than 4 stars for this.We will see about the value for the money over time. Purchased at the end of May '24, used 5 times at the time of this review.","Reviewed in the United States May 30, 2024",AF6CPSBTTST2FEFI3OBCNPH7Y3BA,True,12,Color: Chilled Lilac
R3L2DEU5WL27OO,B099TJGJ91,5.0 out of 5 stars Amazing sound,D850shooter,5,"The design, weight, size and sound quality are amazing for the price.Bought it near the end of June and now, July 31, the same speaker is $40.00 less. Too much of a hassle to return.","Reviewed in the United States August 1, 2024",AFO4B5RMDYDJAJUOAWGDJXECEBVA,True,1,Color: Black
R1JJWJAO9TTMUF,B099TJGJ91,5.0 out of 5 stars Superb sound,Trae,5,"Got this speaker on Prime days and have ZERO regrets. For a small speaker, this Bose speaker EXPLODES with sound. The bass is amazing and the outdoor sound projection is wonderful.Buy it.","Reviewed in the United States July 24, 2024",AEFFUMTGDPA4QVMORPDWPPS2A3QQ,True,0,Color: Stone Blue
RH6W2Z31KF87K,B099TJGJ91,5.0 out of 5 stars EXCELLENT SPEAKER!,Gretchen,5,"Bought because I needed music by pool. Toggled between JBL and Bose (both would have been a good choice). This speaker packs great sound, especially base. Bluetooth connects easy. Highly recommend.","Reviewed in the United States July 25, 2024",AGBZUPP6BMWLNEPTNL2EF5CBPGUQ,True,0,Color: White Smoke
RYE3S31EJC4I0,B099TJGJ91,5.0 out of 5 stars Love it!,Renee Owen,5,I had an older version of this speaker so it was time for an upgrade! It sounds great and for the price I couldn’t turn it down!! This speaker will NOT disappoint you!,"Reviewed in the United States July 25, 2024",AH2VIFT6Y46KIOUXWRRZSZ4GLHDQ,True,0,Color: Stone Blue
R1ILZYTTZJERMC,B099TJGJ91,"5.0 out of 5 stars Amazing Sound, Build quality",Mustakeem Nuruddin,5,"This speaker gets very loud perfect for outside use for picnics and such, also works amazingly well for indoor use i just got it the other day and used it while boxing at the gym. Heavy base songs also sound really nice on it so far.","Reviewed in the United States July 21, 2024",AE5Z6CVZSDZEZE545NIDF3QILOIQ,True,0,Color: Stone Blue
R671UAG2XG874,B099TJGJ91,5.0 out of 5 stars Great sound!,Jen,5,This tiny speaker sounds amazing! Very impressed. Perfect for playing music and podcasts from my phone while I’m working around the house and I can hear better than my phone speaker.,"Reviewed in the United States July 29, 2024",AF6HCYZEP6W2VDCITDHN4GAWWZAA,True,0,Color: Stone Blue
RWPJOORLGLZ7X,B099TJGJ91,5.0 out of 5 stars Good,Vanessa castilla,5,"So far it has worked very well for us, the sound is good and the charge lasts a long time, the material is nice but not so easy to clean","Reviewed in the United States July 23, 2024",AEPB3FK2MX4G4X7IL3HIQWBO5XKQ,True,0,Color: Black
R191NXNXEPG87Q,B099TJGJ91,4.0 out of 5 stars Works good.,Stephen J. Sable,4,The quality of sound is great. It’s nice and compact. The battery life is ok. The charging is odd. It doesn’t charge well with an extension cord. There is a voice that tells the charging level. Some times charges to 80% or 100%. I mounted to my motorcycle (with padded foam just in case.) So far no major problems.,"Reviewed in the United States August 2, 2024",AFXQZMWVIWQTBP6SMC2MKXIL3Z4A,True,0,Color: Black
R3OT0O4YXK8E8M,B099TJGJ91,5.0 out of 5 stars Good sound,J.H.,5,"Got this for my wife as a Christmas present, she's happy with it. The sound is really good. Her only complaint is she wishes the battery lasted a little longer.","Reviewed in the United States August 5, 2024",AHNJKMIXW5VVHNABEERPAOHNTMKA,True,0,Color: Black
R40DA4I7DUXLD,B099TJGJ91,5.0 out of 5 stars Sweet sound and sleek look,Jean M Turner,5,"The sound quality is great, and I like that it has a good IP rating. Waterproof also means dust proof, so we can use this at the motocross track.","Reviewed in the United States July 31, 2024",AGJCA5DJRMSVSEUZMZMGGWELY6LQ,True,0,Color: Stone Blue
